imdb_title_id,title,original_title,Combined,Poster
tt2675978,Dedh Ishqiya,Dedh Ishqiya,Dedh Ishqiya  Comedy  Drama  Romance Abhishek Chaubey  Vishal Bhardwaj  Vishal Bhardwaj  Madhuri Dixit  Naseeruddin Shah  Arshad Warsi  Huma Qureshi  Vijay Raaz  Manoj Pahwa  Salman Shahid  Raymond D'Souza  Midhat Khan  Avdhesh Kumar  Talib Mehdi  Two lousy crooks find paradise in the seven stages of love ,https://image.tmdb.org/t/p/original/Asp3zFT6oVVbwDjglwMfQRdQfmv.jpg
tt2677064,Vishwaroopam 2,Vishwaroopam 2,Vishwaroopam 2  Action  Thriller Kamal Haasan  Kamal Haasan  Atul Tiwari  Kamal Haasan  Rahul Bose  Shekhar Kapur  Pooja Kumar  Andrea Jeremiah  Jaideep Ahlawat  Ananth Narayan Mahadevan  Waheeda Rehman  Russell Geoffrey Banks  Damian Mavis  Steven Clarke  Jude S  Walko  Samrat Chakrabarti  Michael Corsale  Rajendra Gupta  A continuation of,https://image.tmdb.org/t/p/original/ghBzFUq3naFwwInKnDL7QLbbkUA.jpg
tt2677816,Settai,Settai,Settai  Action  Comedy  Crime R  Kannan  John Mahendran  Arya  Hansika Motwani  Anjali  Santhanam  Premgi Amaren  Nassar  Ali  Sayaji Shinde  Manobala  Chitra Lakshmanan  Subbu Panchu  Suja  Balaji  Ashwin Mushran  Nakshathra Nagesh  Three struggling room-mates unknowingly become potential prey of a ruthless gangster ,https://image.tmdb.org/t/p/original/fapd9rqjYtwGnYfwU7F9J28YYu3.jpg
tt2678948,Jilla,Jilla,Jilla  Action  Drama R T  Neason  R T  Neason  Mohanlal  Joseph Vijay  Kajal Aggarwal  Sampath Raj  Mahat Raghavendra  Soori  Nivetha Thomas  Vinodhini Vaidynathan  Poornima Jayaram  R K   Pradeep Singh Rawat  Thambi Ramaiah  Jayabalan  Vidyullekha Raman  S  Ravi Mariya  A looming gangster after witnessing a bone chilling event  stands up against his father's prejudice ,https://image.tmdb.org/t/p/original/kUBsvLoyzgxTqTvuiE0PmJHpsRU.jpg
tt2679480,Sulemani Keeda,Sulemani Keeda,"Sulemani Keeda  Comedy  Romance Amit Masurkar  Amit Masurkar  Naveen Kasturia  Mayank Tewari  Aditi Vasudev  Karan Mirchandani  Krishna Singh Bisht  Rukshana Tabassum  Dilip Prabhavalkar  Razak Khan  Rohini Ramanathan  Asif Anis Khan  Mahesh Bhatt  Amrita Rao  Anil Sharma  Sidharth Sodhi  Mayank Tewaari  This is a Bromantic Comedy about two struggling writers who peddle their mediocre screenplay  ""Sulemani Keeda"" in Bollywood  Perenially hungry and horny  they lie  drink  hit on    ",https://image.tmdb.org/t/p/original/ihQRKI6vhPJ8km95GgE92dyX8BK.jpg
tt2679530,Natholi Oru Cheriya Meenalla,Natholi Oru Cheriya Meenalla,Natholi Oru Cheriya Meenalla  Comedy V K  Prakash  Shankar Ramakrishnan  Fahadh Faasil  Kamalinee Mukherjee  Aishwarya  P  Balachandran  Rima Kallingal  Mukundan  Mridul Nair  Govind Padmasoorya  Krishna Prabha  Sathaar  A cartaker  who writing a story which happening in that flat  Introducing himself as an main character of his story who making troubles with a girl who always shout with him in real    ,https://image.tmdb.org/t/p/original/raTj9QPyRJ3ZVMTCbfMfLoMFIML.jpg
tt2690596,Thoranai,Thoranai,Thoranai  Action  Drama Sabha Ayyappan  Shashank Vennelakanti  Prakash Raj  Shriya Saran  Vishal  A man comes to Chennai with a mission to find his brother  who had run away from his house about two decades ago  But a series of events make them both a part of unexpected happenings ,https://image.tmdb.org/t/p/original/9LLqbWfJrXWBNM9PezVh55mMmIK.jpg
tt2691010,Mumbai 125 KM 3D,Mumbai 125 KM 3D,Mumbai 125 KM 3D  Drama  Horror  Mystery Hemant Madhukar  Hemant Madhukar  Karanvir Bohra  Vedita Pratap Singh  Veena Malik  Joe Debroy  Aparna Bajpai  Vijay Bhatia  Rajeev Anand  Sunit Razdan  On their way to a New Year's Eve party in Mumbai  a group of five friends encounter supernatural occurrences on a highway  125 kilometres outside the city ,https://image.tmdb.org/t/p/original/A1HwHUsXmKKtOk7zekN2a1EMaV2.jpg
tt2699290,Jabardasth,Jabardasth,Jabardasth  Comedy Nandini Reddy  Veligonda Srinivas  Kona Venkat  Samantha Ruth Prabhu  Siddharth  Srihari  Nithya Menen  Sayaji Shinde  Telangana Sakuntala  Dharmavarapu Subramanyam  Suresh Geervani  Vennela Kishore  Pragathi  Thagubothu Ramesh  Kasi Vishwanath  A carefree young man befriends a feisty girl  becomes her business partner  but when she falls in love with him  things get complicated and they separate  What will happen when another girl   ,https://image.tmdb.org/t/p/originalNone
tt2699840,John Day,John Day,John Day  Drama Ahishor Solomon  Kartik Krishnan  Ahishor Solomon  Naseeruddin Shah  Randeep Hooda  Elena Kazan  Shernaz Patel  Sharat Saxena  Vipin Sharma  Makrand Deshpande  Kenneth Desai  Pramod Pathak  Sukhwinder Chahal  Dinesh Lamba  Bharat Dabholkar  Deepak Shirke  Taran Bajaj  Harsh Chhaya  A bank manager and his wife  still grieving over their daughter who died in a fire  become pawns in a bank heist with ties to corruption and fraud ,https://image.tmdb.org/t/p/original/2nV3Eu1JHWh8UDWjijUxH6DMshy.jpg
tt2706264,Rangrezz,Rangrezz,Rangrezz  Action  Drama Priyadarshan  Manisha Korde  Abilash Nair  Jackky Bhagnani  Priya Anand  Rajpal Yadav  Amitosh Nagpal  Vijay Varma  Akshara Gowda  Raaghavv Chanana  Rishikesh Deshpnade  Pankaj Tripathi  Lushin Dubey  Suneel Sinha  Sona Nair  Sakhi Gokhale  Milind Wagh  Milind Pathak  Three friends who come together to help a fourth friend elope with his lover  come together once again to teach the couple a lesson  when they part away ,https://image.tmdb.org/t/p/original/r3heuEPCiyT4SyXjP2zfB5J5uPV.jpg
tt2706340,Ishk Actually,Ishk Actually,Ishk Actually  Romance Anish Khanna  Arindam Mukerzee  Neha Ahuja  Raayo S  Bakhirta  Neha Ghelot  Rajeev Khandelwal  Ann Mitchai  Siddharth Van Shipley  Gia is at a crossroads in her life  with the arrows pointing towards Neil in one direction and Kabir in the opposite direction  She grapples with making a decision as she's torn between the   ,https://image.tmdb.org/t/p/original/h3Irp2SlXz2Z6eJKxg87FVgjsAX.jpg
tt2708550,Jal,Jal,Jal  Drama Girish Malik  Rakesh Mishra  Girish Malik  Purab Kohli  Tannishtha Chatterjee  Kirti Kulhari  Mukul Dev  Ravi Gossain  Saidah Jules  Yashpal Sharma  Gary Richardson  Elena Kazan  Rahul Singh  Savi Sidhu  Kusum Ahir  Vicky Ahuja  Habib Azmi  Raju Barot  A gifted young man from a drought-stricken village helps a group of ecologists find water for migrating flamingoes ,https://image.tmdb.org/t/p/original/OFWT8XZN7D7Q5y6J4kG9gWkwNu.jpg
tt2714622,Iddarammayilatho,Iddarammayilatho,Iddarammayilatho  Action  Thriller Puri Jagannadh  Puri Jagannadh  Allu Arjun  Amala Paul  Catherine Tresa  Nassar  Tanikella Bharani  Joy Badlani  Brahmanandam  Steven Dasz  Paula Guardiola  Vaibhav Jagan  Devshi Khanduri  Damian Mavis  Amala Poual  Mamilla Shailaja Priya  Srinivasa Reddy  A young woman becomes embroiled in a financial and political conspiracy while studying in Spain  as she meets a young musician with a somewhat dark past unfolded through the pages of his lover's diary ,https://image.tmdb.org/t/p/original/bsh8YdNxq66oH0MvJFd7hjlq6Fq.jpg
tt2714664,Singh vs. Kaur,Singh vs. Kaur,Singh vs  Kaur  Comedy Navaniat Singh  Dheeraj Rattan  Gippy Grewal  Surveen Chawla  Japji Khaira  Rohit Khurana  Binnu Dhillon  Daljit Kaur  B N  Sharma  Avtar Gill  Karamjit Anmol  Harpreet Walia  Gurpreet Bhangu  Sean Bindra  Jelly  Rana Jung Bahadur  Malkeet Rauni  Nihal Singh is a young man from a village in Nabha  who in an attempt to get rid of an unwanted marriage proposal  ends up lying to his entire village that he loves somebody named 'Jasneet    ,https://image.tmdb.org/t/p/original/kehFC22iHDE09bA2FxwI9axmhVK.jpg
tt2727028,Total Siyapaa,Total Siyapaa,Total Siyapaa  Comedy  Drama  Romance Eeshwar Nivas  Dominic Harari  Neeraj Pandey  Ali Zafar  Yami Gautam  Anupam Kher  Kiron Kher  Sara Khan  Anuj Pandit  Vic Waghorn  Carol McFadden  Steve Keefe  Alyan Abbas  Sagar Arya  Vishwa Mohan Badola  Tim Barton  Kishore Bhatt  Marco Chiu  A young musician hopes to marry his beautiful Indian girlfriend  but his plans hit a snag when her family learns he's Pakistani ,https://image.tmdb.org/t/p/original/m3xZxCa3Vn2ypE7jXLbLwWmom3U.jpg
tt2729142,Aborto,Aborto,Aborto  Drama Arindam Sil  Samik Bandyopadhyay  Padmanabha Dasgupta  Barun Chanda  Abir Chatterjee  Jaya Ahsan  Tota Roy Chowdhury  Reshmi Ghosh  Saswata Chatterjee  Abhishek Bagchi  Sambaran Banerjee  Putul Bhattacharya  Sourasrita Bhattacharya  Bikash Bhowmick  Ranadeb Bose  Ritwick Chakraborty  Bably Chatterjee  Biplab Chatterjee  Aborto is a film which talks about the relentless pursuit of prominence in professional career  and the resulting alienation from loved ones in terms of sensitivity  feeling and emotion     ,https://image.tmdb.org/t/p/original/wKHiSWgFDhIPzYYAJcubG689wRq.jpg
tt2742164,Mithunam,Mithunam,Mithunam  Drama  Family Tanikella Bharani  Tanikella Bharani  Rama Rao Kamaraju  S P  Balasubrahmanyam  Lakshmi  Balasubramanyam  Wedded together for fifty years  knowing each other inside out  Appadaasu and Buchchi Laxmi fill their retired days with raw quarrels and ripe loves  Emotional entanglements enslave them to   ,https://image.tmdb.org/t/p/original/qmh0Ld8b5rTfYdlePsVcXMCOoL1.jpg
tt2746136,Saadi Love Story,Saadi Love Story,Saadi Love Story  Romance Dheeraj Rattan  Dheeraj Rattan  Diljit Dosanjh  Surveen Chawla  Amrinder Gill  Neetu Singh  Navneet Nishan  Dolly Ahluwalia  Rana Jung Bahadur  B N  Sharma  Nirmal Rishi  Kulbhushan Kharbanda  Nagar Pathan  A man is mistaken for another man  as he starts loving the woman who thinks that he is the true one ,https://image.tmdb.org/t/p/original/zCLDaVKxnNlmRe4hUM2q6Vy93hL.jpg
tt2759338,Dassehra,Dassehra,Dassehra  Action  Thriller Manish Vatssalya  Shahzad Ahmad  Saurabh Choudhary  Neil Nitin Mukesh  Tina Desai  Manish Vatssalya  Govind Namdev  Ashwini Kalsekar  Murli Sharma  Shubhangi Gokhale  Scarlett Mellish Wilson  Pankaj Jha  Nisa Deys  Pooja Welling  Arya Babbar  Sumit Choudhary  Anjali Guta  Pragya Maheshwari  It's a story of an honest police officer who is trapped under adverse circumstances  It's is a political thriller driven by crime and politics  The film revolves around the background of a    ,https://image.tmdb.org/t/p/original/1yXATSoFUl7aLFVPl9a52id2oUG.jpg
tt2767354,Swamy Ra Ra,Swamy Ra Ra,Swamy Ra Ra  Crime Sudheer Varma  Praveen Varma  Sudheer Varma  Nikhil Siddharth  Swathi Reddy  Ravi Babu  Jeeva  Joginaidu  Praveen  Jogi Krishnam Raju  Krishnam Raju  Pooja Ramachandran  Satya  Ravi Varma  A small time crook faces a big time challenge  he must fight to retrieve a priceless article and win the heart of his love ,https://image.tmdb.org/t/p/original/5RujlBVa6ECjt80xjAlHxfrEZCO.jpg
tt2767712,Badlapur Boys,Badlapur Boys,Badlapur Boys  Drama Shailesh Verma  Shailesh Verma  Annu Kapoor  Anupam Maanav  Saranya Mohan  Nishan  Kishori Shahane  Aman Verma  Vismay  A story about a bunch of underdogs who not only play Kabaddi passionately  but also get involved in crucial socio-economic issues ,https://image.tmdb.org/t/p/originalNone
tt2770974,Kanamachi,Kanamachi,Kanamachi  Action  Drama  Romance Raj Chakraborty  Abhimanyu Mukherjee  Abir Chatterjee  Ankush Hazra  Srabanti Chatterjee  Saayoni Ghosh  Rajatabha Dutta  Supriyo Dutta  Shankar Chakraborty  Santilal Mukherjee  Prasun Gayen  Pradip Dhar  Aritro Dutta Banik  Biswajit Chakraborty  A young photojournalist gets entangled in a political conspiracy when he witnesses Naxalites robbing a local bank ,https://image.tmdb.org/t/p/original/yXhXdsJHSm02hMmYw1kggYjnnLB.jpg
tt2771898,Lucky DI Unlucky Story,Lucky DI Unlucky Story,Lucky DI Unlucky Story  Comedy Smeep Kang  Smeep Kang  Smeep Kang  Gippy Grewal  Surveen Chawla  Jaswinder Bhalla  Gurpreet Ghuggi  Binnu Dhillon  Jackie Shroff  Karamjit Anmol  Smeep Kang  Rubina  Sameksha  Gurbachan Singh  Lucky  is a happy bachelor who finds Kirat  a beautiful woman  He wins her heart for marriage but a murder  crazy uncles and other hijinks come in his way  Will they ever get married  ,https://image.tmdb.org/t/p/original/7feU0NrBMN8loKB5Wv2wZUSM70.jpg
tt2771926,Vathikuchi,Vathikuchi,Vathikuchi  Action  Thriller Kinslin  Kinslin  Dileepan  Anjali  Saranya Ponvannan  Sampath Raj  V  Jayaprakash  Jagan  Sathish  Akhil Kumar  Pattimandram Raja  Vatsan  S  Ravi Mariya  Sriranjani  Bala Singh  Rajashree  Angana Roy  A share auto-driver gets entangled in a plot where 3 criminals want him dead ,https://image.tmdb.org/t/p/original/bkT7eqq6LBNAEtQuwDm6B9D5wnQ.jpg
tt2776878,Thank You for Your Service,Thank You for Your Service,Thank You for Your Service  Biography  Drama  War Jason Hall  David Finkel  Jason Hall  Miles Teller  Beulah Koale  Joe Cole  Scott Haze  Haley Bennett  Amy Schumer  Omar J  Dorsey  Keisha Castle-Hughes  Brad Beyer  Kerry Cahill  Stella Pileggi  David Morse  Adam Schumann  Tony Winters  Han Soto  A group of U S  soldiers returning from Iraq struggle to integrate back into family and civilian life  while living with the memory of a war that threatens to destroy them long after they've left the battlefield ,https://image.tmdb.org/t/p/original/z8OKWw6DAZAOyz8F421euawr3Hs.jpg
tt2777548,Lateef,Lateef,Lateef  Action  Crime  Drama Israr Ahmed  Badshah Khan  S  Sachindra  Nawazuddin Siddiqui  Kader Khan  Murli Sharma  Mukesh Tiwari  Sudesh Berry  Pratima Kazmi  Irfan Razaa Khan  Akhilendra Mishra  Neena Singh  Indranee Talukder  Pankaj Tiwari  Lateef is a middle-class man who aspires to become a doctor  But  this dream is shattered when he gets arrested in a drug raid ,https://image.tmdb.org/t/p/original/eabIRdfKd6MTTbPXGzYTkPXHk8u.jpg
tt2778412,Naanayam,Naanayam,Naanayam  Mystery  Thriller Shakthi S  Rajan  Shakthi S  Rajan  Shakti Soundar Rajan  Prasanna  Sibiraj  Ramya Raj  Yasmin  S P  Balasubrahmanyam  Ravi is an electronics engineer who works in a bank and is in love with Nandhini  Fareed is a criminal who claims that he can prove that Ravi has killed a man and blackmails him into robbing the bank ,https://image.tmdb.org/t/p/original/xZGdzQU94WqY4uXlBdLxQMnyJFc.jpg
tt2780206,Lucky Star,Lucky Star,Lucky Star  Comedy  Drama Deepu Anthikkad  Deepu Anthkkad  Jayaram  Mukesh  Rachana Narayanankutty  Pooja Ramachandran  An ambitious couples got in to trouble when a surrogate plan went wrong but luck comes when the baby comes to their life ,https://image.tmdb.org/t/p/originalNone
tt2786278,Amen,Amen,Amen  Drama  Musical  Romance Lijo Jose Pellissery  P S  Rafeeque  P S  Rafeeque  Fahadh Faasil  Indrajith Sukumaran  Kalabhavan Mani  Swathi Reddy  Rachana Narayanankutty  Joy Mathew  Sandra Thomas  Sunil Sukhada  Makrand Deshpande  Sasi Kalinga  Gokulan  Rajesh Hebbar  Jayashankar  Chemban Vinod Jose  Sudheer Karamana  Amen tells the story of people around an ancient Nasrani Church  The plot is set in a village  Kumarankary  where its inhabitants are always garbed in white - a motif which the film deftly    ,https://image.tmdb.org/t/p/original/rJRm8lE1JHSoUgkPRu0CQRaYdne.jpg
tt2793930,Maryan,Maryan,Maryan  Adventure  Drama  Romance Ganapathy Bharat  Ganapathy Bharat  Ganapathy Bharat  Dhanush  Parvathy Thiruvothu  Salim Kumar  Appukutty  Jagan  Uma Riyaz Khan  Rama  Imman Annachi  Vinayakan  Dagbeth Tweh  Christophe Minie  Barry Mydou  Ankur Vikal  Vinayakan Tk  A contract worker in Sudan is abducted by mercenaries and his lover in India awaits his return ,https://image.tmdb.org/t/p/original/f7bIwoSW7B55n2UJqg0z9pYK9aT.jpg
tt2796318,Mickey Virus,Mickey Virus,Mickey Virus  Comedy  Thriller Saurabh Varma  Kuldeep Ruhil  Saurabh Varma  Manish Paul  Dean Alexandrou  Elli Avrram  Varun Badola  Manish Chaudhary  Devender Chaudhry  Hemant K  Dixit  Nareesh Gosalin  Aditi Gupta  Puja Gupta  Raghav Gupta  Faizan Hussain  Raghav Kakkar  Himanshu Kohli  Nitesh Kumar  When Delhi Police comes across an unusual case revolving around hacking they seek help of an expert who thinks like them only to come across a lazy hacker Mickey Arora ,https://image.tmdb.org/t/p/original/5FKtKKCmprBQ2sGrCclmVQ1hjVl.jpg
tt2796978,Simhasanam,Simhasanam,Simhasanam  Action  Drama Shaji Kailas  Shaji Kailas  Kollam Ajith  Rema Devi C   Pradeep Chandran  Devan  Aishwarya Devan  Joseph E A   Sphadikam George  Irshad  Jayakumar  Riyaz Khan  Kunchan  T P  Madhavan  Manikuttan  Vandana Menon  Jayakrishnan N   Madhava Menon  a village head is highly respected for his integrity  Troubles begin in his life when a rival clan decides to cause a havoc in the village ,https://image.tmdb.org/t/p/original/zqyvCpwG9czYNffif2QxRAVrWrM.jpg
tt2797242,Bombay Talkies,Bombay Talkies,Bombay Talkies  Drama Zoya Akhtar  Dibakar Banerjee  Zoya Akhtar  Dibakar Banerjee  Rani Mukerji  Randeep Hooda  Saqib Saleem  Nawazuddin Siddiqui  Sadashiv Amrapurkar  Naman Jain  Ranvir Shorey  Amitabh Bachchan  Katrina Kaif  Farhan Akhtar  Abdul Quadir Amin  Vidya Balan  Juhi Chawla  Priyanka Chopra  Swati Das  One hundred years of Hindi cinema is celebrated in four short stories showcasing the power of film ,https://image.tmdb.org/t/p/original/jToHRUGY86MVkloVFgKVD090j90.jpg
tt2798620,Chhota Bheem and the Curse of Damyaan,Chhota Bheem and the Curse of Damyaan,Chhota Bheem and the Curse of Damyaan  Animation  Adventure  Fantasy Rajiv Chilaka  Rajiv Chilaka  Richa Deo  Jigna Bhardwaj  Chutki  Kaustav Ghosh  Rajesh Kava  Mausam  Guru Shambu  Arun Shekar  Julie Tejwani  Anamaya Verma  Bheem and his friend should destroy damyaan along with (the book of magi) to free them from his prison and to save their city,https://image.tmdb.org/t/p/original/mVX28hqyMvlIXpqwqC5O9D5M7lC.jpg
tt2802062,Ishqeria,Ishqeria,Ishqeria  Comedy  Romance Prerna Wadhawan  Radhika Anand  Prerna Wadhawan  Manish Anand  Raj Babbar  Richa Chadha  Juby Devasia  Lata Gandi  Gurbani  Bikramjeet Kanerwal  Mustaq Khan  Ehsaas Madan  Neil Nitin Mukesh  Rajni Nayyar  Sanaya Pithawalla  Mrudula Sathe  Mrinalini Sharma  Raj Narayan Singh  Ishqeria is a story of a small town girl who falls madly in love with the most sought after guy in college  It is a journey of first love  growing up and second chances ,https://image.tmdb.org/t/p/original/iNnhAjWziAm0JwYJQWjpA50Rl7E.jpg
tt2804026,Aurangzeb,Aurangzeb,Aurangzeb  Action  Drama  Thriller Atul Sabharwal  Atul Sabharwal  Arjun Kapoor  Prithviraj Sukumaran  Jackie Shroff  Rishi Kapoor  Sasha Aagha  Tanvi Azmi  Swara Bhaskar  Rasika Dugal  Jayant Gadekar  Anupam Kher  Sikandar Kher  Shelley Marshall  Carol McFadden  Deepti Naval  Rajiv Ranjan  Kingship knows no Kinship and there can be only one Emperor in Aurangzeb's world  In Gurgaon  to bring down a criminal the law has to think like one ,https://image.tmdb.org/t/p/original/quQsutcEJVux5pMVm6LtCFSWYsK.jpg
tt2806788,Fukrey,Fukrey,Fukrey  Comedy  Drama  Romance Mrighdeep Lamba  Mrighdeep Lamba  Mrighdeep Lamba  Pulkit Samrat  Varun Sharma  Ali Fazal  Manjot Singh  Richa Chadha  Pankaj Tripathi  Priya Anand  Vishakha Singh  Ajay Trehan  Shijkant  Kumkum Ajit Kumar Das  Anurag Arora  Bhagwan Kaskar  V K  Sharma  Jatinder Bakshi  The paths of four dream-chasing college friends cross with an array of colourful characters  from a tough-talking Punjabi female don to a Jugaad Baaz college watchman  Mayhem ensues ,https://image.tmdb.org/t/p/original/wAXcxLLFKeqFdlhORajj4pZrPTz.jpg
tt2807410,Rudhramadevi,Rudhramadevi,Rudhramadevi  Action  Biography  History Gunasekhar  Gunasekhar  Gopalakrishna Paruchuri  Anushka Shetty  Allu Arjun  Rana Daggubati  Vikramjeet Virk  Prakash Raj  Krishnamraju  Hamsa Nandini  Prabha  Brahmanandam  Ajay  M S  Narayana  Dharmavarapu Subramanyam  Vennela Kishore  Brahmaji  Aditi Chengappa  Queen Rudrama Devi's reign in southern India during the 13th century is herein recounted ,https://image.tmdb.org/t/p/original/i3gFyjzp5qTiFCwxCr1n59Ak6dA.jpg
tt2814372,Gippi,Gippi,Gippi  Comedy  Drama Sonam Nair  Sonam Nair  Acchui  Anjali  Faraz Ansari  Usha Bachani  Taaha Shah Badusha  Rajesh Balkate  Nandita Bandyopadyay  Raqesh Bapat  Bina Bhatia  Poonam Bhatia  Shaurye Chakravarty  Aditya Chauhan  Mrinal Chawla  Farida Dadi  Kumkumajit Kumar Das  A painfully awkward  overweight teenager reclaims her right to happiness and self-worth by running against a pretty  popular queen bee in the school election ,https://image.tmdb.org/t/p/original/i4grsPFfz0CW0H3jzb0JXm0z3oi.jpg
tt2814628,Beyond the Known World,Beyond the Known World,Beyond the Known World  Drama Pan Nalin  Dianne Taylor  Emmanuelle Béart  David Wenham  Chelsie Preston Crayford  Sia Trokenheim  Vinnie Bennett  Michaela Talwar  Sharma Himani  Ashok Dhawan  Anjor Sharma  Emily McKenzie  Recently divorced Carl and Julie are not on good terms  When their 19-year-old daughter goes missing in India  they must journey into the Himalayas in search for her ,https://image.tmdb.org/t/p/original/iOOfusvuUxwr1GruHW1fgFoWQ9Y.jpg
tt2819358,Goynar Baksho,Goynar Baksho,Goynar Baksho  Comedy  Drama  Family Aparna Sen  Sirshendu Mukhopadhyay  Moushumi Chatterjee  Konkona Sen Sharma  Srabanti Chatterjee  Saswata Chatterjee  Paran Banerjee  Aparajita Adhya  Pijush Ganguly  Kaushik Roy  Sudiptaa Chakraborty  Manasi Sinha  Koushik Sen  Surangana Banerjee  Bhaswati Chakraborty  Soma Chakraborty  Haridas Chatterjee  Shirshendu Mukhopadhyay's famous tale of 3 generations of women and their changing position in society  seen in relation to a box of jewels  handed down from one generation to the next ,https://image.tmdb.org/t/p/original/gPxwLW0UobcrtBqZ6fsSdas9IRO.jpg
tt2821880,Rangeelay,Rangeelay,Rangeelay  Action  Comedy  Drama Navaniat Singh  Dheeraj Rattan  Jimmy Sheirgill  Neha Dhupia  Binnu Dhillon  Jaswinder Bhalla  Rana Ranbir  Shavinder Mahal  B N  Sharma  Rana Jung Bahadur  Angad Bedi  Tej Sapru  Sonny is a collection agent for the Rangeelay Fynance Company  When he repossesses a scooter from Simmi  it's love at first sight  But she is free spirited  spoiled  cynical and does not believe in love  And she is also engaged to Ricky ,https://image.tmdb.org/t/p/original/8FyEYpzkzWdQEiN45ApMJceeCbJ.jpg
tt2826126,Shree,Shree,Shree  Sci-Fi Rajesh Bachchani  Rajesh Bachchani  Hussain Kuwajerwala  Anjali Patil  Shivani Tanksale  Paresh Ganatra  K C  Shankar  Paritosh Sand  Raj Arjun  Rio Kapadia  Jitendra Vashishth  Varsha Dandale  Kaushik Kinjawdekar  Niroo Asrani  Sangita Joshi  Daulat Rupani  Raj Gopal  Shree  an ordinary man  works at a telecom company  In love with Sonu but cannot marry yet as need to make some basic money  Randhawa  a wealthy businessman  in his ceaseless pursuit of    ,https://image.tmdb.org/t/p/original/4ZUiVuB36lHdWNrz0KldmICiMeG.jpg
tt2827320,Fandry,Fandry,Fandry  Drama  Family Nagraj Manjule  Nagraj Manjule  Somnath Awghade  Rajeshwari Kharat  Suraj Pawar  Kishore Kadam  Chhaya Kadam  Nagraj Manjule  Jyoti Subhash  Pravin Tarde  Suresh Vishwakarma  Bhushan Manjule  Vikas Pandurang Patil  Aishwarya Shinde  Sakshi Vyavhare  Sanjay Chaudhri  Ramchandra Dhumal  It is about a teenager from a Dalit (Oppressed caste) family  who lives at the village fringe  and falls in love with an upper caste girl ,https://image.tmdb.org/t/p/original/zCeFTfyKDITgfYFg2gEyzubhOD9.jpg
tt2833598,Son épouse,Son épouse,Son épouse  Drama Michel Spinosa  Michel Spinosa  Agnès de Sacy  Yvan Attal  Charlotte Gainsbourg  Janagi  Mahesh  Laguparan  Corentin Lobet  Nirupama Nityanandan  David Quertigniez  Jayakumar  Kalairani  Murugadass  Anaël Snoek  Ishaan Azad  Chandra  Durga  Gracie  a young Tamil woman living near Madras  has been having behavioural disorders since the day she was married  The memory of her French friend Catherine  who died in unresolved    ,https://image.tmdb.org/t/p/original/2jwMh7voAwzTq8t9lvtRKnDe6af.jpg
tt2837596,Ami Aar Amar Girlfriends,Ami Aar Amar Girlfriends,"Ami Aar Amar Girlfriends  Comedy  Drama Mainak Bhaumik  Mainak Bhaumik  Swastika Mukherjee  Raima Sen  Parno Mittra  Sujan Mukherjee  Anubrata Basu  Biswanath Basu  Vikram Chatterjee  Anashua Majumdar  Barun Chanda  Deboprasad Halder  Vikramjit Chaudhury  Sandhita Chatterjee  Rai Sengupta Ganguly  Ranjan Roychowdhury  Samita Saha  Three girlfriends  Preenita  Rhea and Shreemoyee share everything with each other from the angst of the ""will-he-or-won't-he-call"" debates  to the addictive gossip sessions  the analysis of   ",https://image.tmdb.org/t/p/original/xPH1ORV9czVN3PU8Oev4xMOL9d7.jpg
tt2838554,Khokababu,Khokababu,Khokababu  Comedy  Romance Shankaraiya  Shayak Ganguly  Ferdous Ahmed  Biswajit Chakraborty  Biplab Chatterjee  Locket Chatterjee  Tathoi Deb  Dev  Pradip Dhar  Arindam Dutta  Subhasree Ganguly  Subhasish Mukherjee  Laboni Sarkar  Ashish Vidyarthi  Super hit bengali movie  Both Romantic and comedy,https://image.tmdb.org/t/p/original/yHwH9a46oEsAYjLNGQ2WQQj3swv.jpg
tt2845796,Attakathi,Attakathi,Attakathi  Comedy  Romance Pa  Ranjith  Pa  Ranjith  Dinesh  Nandita Shwetha  Aishwarya Rajesh  Shalini  Sophia  Jangiri Madhumitha  Yogi Babu  Kalaiyarasan  Dinakaran (Dinesh) is a roadside Romeo who feels infatuated by girls  who smile at him  The true romance is something that still eludes him  His luck with other girls are too futile  Will    ,https://image.tmdb.org/t/p/original/gajS907XBZjbRAGMSSdX69YcM21.jpg
tt2846134,Gunde Jaari Gallanthayyinde,Gunde Jaari Gallanthayyinde,Gunde Jaari Gallanthayyinde  Comedy  Drama  Romance Vijay Kumar Konda  Harshavardhan  Nithiin  Nithya Menen  Isha Talwar  Ali  Aahuthi Prasad  Raghu Babu  Jwala Gutta  Sandhya Janak  Sudha  Duvvasi Mohan  Madhunandan  Shelley Marshall  Nitin saw a girl and fell for her After searching for her he gets her number from a friend  He contacts her and they both fall in love  but little does he know that he was talking to    ,https://image.tmdb.org/t/p/original/tHnIXiVSqGD4MNXZtK8csXq3aId.jpg
